review_id,restaurant_name,cuisine_type,city,rating,delivery_time_mins,order_value_inr,review_text,sentiment_label
ZR-1234,Rebel Foods,Continental,Mumbai,1,73,861.0,Delivery took over 90 minutes and food was stale when it arrived,Negative
ZR-1235,Saravana Bhavan,Chinese,Jaipur,4,88,701.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1236,Social,Chinese,Mumbai,5,85,751.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1237,Oven Story,Italian,Mumbai,2,90,127.0,"Food was extremely oily and heavy, felt sick immediately after eating",Negative
ZR-1238,Rebel Foods,Biryani,Mumbai,4,60,270.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1239,Rebel Foods,South Indian,Bangalore,1,47,763.0,Charged extra on bill compared to what was shown on the menu,Negative
ZR-1240,Chai Point,South Indian,Hyderabad,5,26,589.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1241,Rebel Foods,Fast Food,Kolkata,5,52,680.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1242,Chai Point,Fast Food,Delhi,4,27,252.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1243,Rebel Foods,South Indian,Pune,4,80,1112.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1244,Dominos,Chinese,Kolkata,4,86,186.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1245,Oven Story,North Indian,Hyderabad,4,34,116.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1246,Behrouz Biryani,Chinese,Kolkata,4,44,1106.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1247,Box8,Chinese,Mumbai,4,69,1069.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1248,Social,Continental,Chennai,5,21,642.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1249,The Beer Cafe,Biryani,Delhi,5,70,300.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1250,Paradise Biryani,North Indian,Delhi,5,87,1197.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1251,Dominos,Biryani,Bangalore,1,71,601.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-1252,The Beer Cafe,South Indian,Hyderabad,5,34,469.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1253,Chai Point,Mughlai,Hyderabad,4,26,995.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1254,Social,Mughlai,Delhi,5,43,175.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1255,Dominos,North Indian,Mumbai,4,64,546.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1256,Paradise Biryani,Fast Food,Chennai,2,34,142.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-1257,Mainland China,North Indian,Bangalore,5,46,268.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1258,The Beer Cafe,Mughlai,Mumbai,2,17,1184.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-1259,Saravana Bhavan,Mughlai,Hyderabad,2,86,573.0,"Packaging was broken, gravy spilled all over the bag, total mess",Negative
ZR-1260,Wow Momo,Fast Food,Hyderabad,3,25,445.0,Packaging was good but taste did not match the ratings shown online,Neutral
ZR-1261,Wow Momo,South Indian,Hyderabad,3,70,225.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-1262,Wow Momo,Continental,Hyderabad,3,63,476.0,Portion size was small for the price but taste was satisfactory,Neutral
ZR-1263,Haldirams,North Indian,Jaipur,3,50,316.0,"Average taste, expected better for the price but portion size was fine",Neutral
ZR-1264,Subway,Chinese,Jaipur,5,78,166.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-1265,Burger King,Fast Food,Hyderabad,5,36,623.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-1266,Burger King,North Indian,Mumbai,3,60,980.0,Delivery was prompt but food quality was just average honestly,Neutral
ZR-1267,Haldirams,Mughlai,Jaipur,2,24,646.0,"Wrong order delivered, called customer care but got no response",Negative
ZR-1268,Paradise Biryani,Biryani,Hyderabad,2,58,386.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-1269,Box8,Italian,Delhi,4,31,575.0,"Quick delivery in just 20 minutes, food was still piping hot",Positive
ZR-1270,Saravana Bhavan,Italian,Jaipur,5,71,881.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1271,Haldirams,North Indian,Chennai,3,23,294.0,Acceptable quality but overpriced compared to similar options nearby,Neutral
ZR-1272,Haldirams,Fast Food,Hyderabad,3,32,827.0,Portion size was small for the price but taste was satisfactory,Neutral
ZR-1273,Haldirams,North Indian,Delhi,5,29,303.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1274,The Beer Cafe,Continental,Mumbai,1,53,710.0,Delivery took over 90 minutes and food was stale when it arrived,Neutral
ZR-1275,Social,Mughlai,Bangalore,5,54,496.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1276,Chai Point,Continental,Mumbai,2,91,911.0,"Found a hair in my food, absolutely disgusting, will never order again",Negative
ZR-1277,Behrouz Biryani,South Indian,Hyderabad,4,58,849.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-1278,Saravana Bhavan,Mughlai,Delhi,5,62,536.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1279,Oven Story,Mughlai,Jaipur,3,82,546.0,Portion size was small for the price but taste was satisfactory,Neutral
ZR-1280,Behrouz Biryani,Mughlai,Pune,4,27,1077.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1281,Pizza Hut,North Indian,Pune,5,20,716.0,"Delivery executive was very courteous, food was well packed and tasty",Positive
ZR-1282,Paradise Biryani,South Indian,Hyderabad,4,28,802.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1283,Fasoos,Fast Food,Mumbai,3,53,1124.0,"Tried their special dish, was not as good as described but passable",Neutral
ZR-1284,Dominos,North Indian,Jaipur,5,73,238.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1285,Oven Story,Italian,Bangalore,4,67,392.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-1286,Saravana Bhavan,Mughlai,Bangalore,2,94,400.0,"Order marked delivered but never received, refund process is horrible",Negative
ZR-1287,Dominos,Fast Food,Hyderabad,5,86,706.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1288,Fasoos,Biryani,Kolkata,4,20,499.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1289,The Beer Cafe,Mughlai,Jaipur,5,17,1081.0,"Arrived hot and fresh, taste was amazing, will definitely order again",Positive
ZR-1290,Barbeque Nation,Biryani,Jaipur,3,73,1027.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-1291,Barbeque Nation,Italian,Bangalore,5,76,1187.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1292,Box8,Biryani,Delhi,1,45,324.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Negative
ZR-1293,Social,Chinese,Bangalore,5,36,922.0,"Excellent food quality, delivery partner was polite and on time",Positive
ZR-1294,Haldirams,Biryani,Mumbai,4,56,968.0,"Paneer butter masala was outstanding, naan was soft and fresh",Positive
ZR-1295,Dominos,Mughlai,Delhi,4,91,340.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1296,Chai Point,Biryani,Mumbai,3,15,473.0,"Food arrived on time, taste was standard, nothing memorable about it",Neutral
ZR-1297,Saravana Bhavan,Continental,Pune,1,72,346.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Positive
ZR-1298,Saravana Bhavan,Mughlai,Pune,5,37,406.0,"Fried rice was amazing, portions were huge and price was fair",Positive
ZR-1299,Pizza Hut,Mughlai,Jaipur,2,73,741.0,"Noodles were clumped together in one solid block, clearly overcooked",Negative
ZR-1300,Burger King,Chinese,Chennai,1,42,932.0,"App showed 30 mins but took 2 hours, no update or apology given",Negative
ZR-1301,Oven Story,North Indian,Chennai,2,16,932.0,"Found a hair in my food, absolutely disgusting, will never order again",Negative
ZR-1302,Mainland China,Chinese,Delhi,4,44,1200.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-1303,Mandarin Oak,Chinese,Delhi,5,27,835.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1304,Barbeque Nation,Chinese,Pune,5,69,804.0,"Dal makhani tasted just like restaurant, packaging was very secure",Positive
ZR-1305,KFC,North Indian,Hyderabad,3,29,1100.0,Taste was okay but a bit too salty for my preference,Neutral
ZR-1306,Mainland China,Chinese,Jaipur,4,67,136.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-1307,Social,Continental,Mumbai,1,47,1035.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-1308,Oven Story,Fast Food,Jaipur,5,15,972.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1309,Social,Biryani,Pune,5,94,346.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1310,KFC,Mughlai,Delhi,1,92,1105.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-1311,Oven Story,North Indian,Jaipur,2,41,274.0,"Received completely different restaurant food, mix up ruined our dinner",Negative
ZR-1312,Subway,North Indian,Chennai,4,56,519.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1313,Box8,Fast Food,Jaipur,5,57,810.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1314,Burger King,Italian,Hyderabad,2,54,1121.0,"Order marked delivered but never received, refund process is horrible",Negative
ZR-1315,The Beer Cafe,South Indian,Jaipur,4,64,436.0,"Loved every bite, quantity was good and price was very reasonable",Negative
ZR-1316,Dominos,North Indian,Pune,5,68,178.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1317,Subway,Fast Food,Kolkata,3,25,408.0,"Food arrived on time, taste was standard, nothing memorable about it",Neutral
ZR-1318,Barbeque Nation,Biryani,Pune,3,80,828.0,"Neither good nor bad, just a regular meal without any wow factor",Neutral
ZR-1319,Barbeque Nation,Continental,Jaipur,5,42,749.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1320,Oven Story,Continental,Kolkata,5,70,436.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1321,Pizza Hut,Italian,Delhi,5,51,1071.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Positive
ZR-1322,Saravana Bhavan,South Indian,Pune,5,63,395.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1323,Burger King,Continental,Mumbai,5,66,839.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1324,Chai Point,Chinese,Jaipur,4,74,1189.0,"Dessert was incredible, gulab jamun arrived warm and was not too sweet",Positive
ZR-1325,Fasoos,Mughlai,Chennai,3,70,576.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-1326,Mainland China,Mughlai,Chennai,3,62,1015.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-1327,Oven Story,North Indian,Mumbai,5,86,1132.0,"Woke up craving dosa and this place nailed it, crispy and golden",Positive
ZR-1328,Pizza Hut,South Indian,Jaipur,4,52,149.0,"Pizza was crispy and loaded with toppings, delivered before estimated time",Positive
ZR-1329,Rebel Foods,North Indian,Hyderabad,1,30,875.0,"Dal was watery with no taste, roti was hard as a rock",Negative
ZR-1330,Saravana Bhavan,Fast Food,Bangalore,3,28,583.0,Nothing to complain about but nothing to rave about either,Neutral
ZR-1331,Rebel Foods,Mughlai,Chennai,5,81,356.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1332,Mandarin Oak,Biryani,Mumbai,4,87,921.0,"Momos were steaming hot and chutney was perfect, great combo",Positive
ZR-1333,Dominos,Chinese,Jaipur,5,24,278.0,"Chole bhature were fluffy and spicy, exactly what I was craving",Neutral
ZR-1334,Fasoos,Fast Food,Kolkata,3,81,928.0,"Decent meal, not great not terrible, packaging could be improved",Neutral
ZR-1335,Mandarin Oak,Italian,Bangalore,1,29,598.0,"Paneer was smelly and clearly not fresh, fell sick after eating",Negative
ZR-1336,KFC,Fast Food,Delhi,5,58,541.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1337,Rebel Foods,Fast Food,Chennai,4,64,1083.0,"Ordered for office lunch, entire team loved it, will order again",Positive
ZR-1338,Oven Story,North Indian,Delhi,5,62,854.0,"Sandwich was fresh and tasty, delivery was quick and contactless",Positive
ZR-1339,KFC,Continental,Jaipur,3,80,287.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-1340,Oven Story,Italian,Bangalore,3,63,1001.0,"Tried their special dish, was not as good as described but passable",Neutral
ZR-1341,Haldirams,South Indian,Hyderabad,2,52,844.0,"Fried rice was dry and flavourless, seemed like leftover reheated food",Negative
ZR-1342,Behrouz Biryani,Chinese,Bangalore,5,66,902.0,"Pasta was cooked perfectly al dente, sauce was rich and creamy",Positive
ZR-1343,Barbeque Nation,Chinese,Pune,4,19,478.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1344,Pizza Hut,Chinese,Pune,1,61,97.0,"Complained about missing item, support just closed the ticket without resolving",Negative
ZR-1345,Oven Story,Italian,Bangalore,4,35,999.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1346,Oven Story,Biryani,Hyderabad,4,37,864.0,"Prawns were fresh and gravy was perfectly spiced, excellent seafood",Positive
ZR-1347,Rebel Foods,Continental,Bangalore,4,24,446.0,"Loved every bite, quantity was good and price was very reasonable",Positive
ZR-1348,Chai Point,North Indian,Kolkata,1,89,977.0,"Worst biryani ever, rice was undercooked and meat was rubbery",Neutral
ZR-1349,Rebel Foods,Mughlai,Mumbai,1,67,600.0,"Packaging was broken, gravy spilled all over the bag, total mess",Negative
ZR-1350,Rebel Foods,South Indian,Mumbai,1,83,155.0,Delivery person was very rude and threw the bag at the door,Neutral
ZR-1351,Dominos,Chinese,Hyderabad,4,79,864.0,"South Indian combo was authentic, sambar and chutney were spot on",Positive
ZR-1352,Dominos,Fast Food,Chennai,4,25,676.0,"Food was absolutely delicious, delivery was super fast and packaging was neat",Positive
ZR-1353,Rebel Foods,South Indian,Hyderabad,1,91,716.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-1354,Chai Point,Italian,Mumbai,3,75,356.0,"Average experience overall, food was lukewarm when it arrived",Neutral
ZR-1355,Chai Point,South Indian,Mumbai,4,87,116.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1356,Saravana Bhavan,Fast Food,Jaipur,5,70,469.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-1357,Dominos,Chinese,Bangalore,1,66,111.0,"Pizza was soggy and cold, crust was like cardboard, very disappointing",Negative
ZR-1358,Rebel Foods,Continental,Hyderabad,4,36,334.0,"Burger was juicy and well assembled, fries were crispy not soggy",Positive
ZR-1359,Rebel Foods,Mughlai,Bangalore,4,79,234.0,"Healthy salad bowl was fresh and filling, dressing was perfect",Positive
ZR-1360,Mainland China,Biryani,Pune,5,56,1002.0,"Coffee arrived hot with great flavour, perfect for a lazy morning",Positive
ZR-1361,Subway,South Indian,Jaipur,5,52,1083.0,"Woke up craving dosa and this place nailed it, crispy and golden",Neutral
ZR-1362,Wow Momo,Mughlai,Chennai,5,76,982.0,"Fresh ingredients, great taste, zero complaints, highly recommended",Positive
ZR-1363,Box8,Italian,Kolkata,3,27,175.0,"First time ordering here, food was decent, might try again sometime",Neutral
ZR-1364,Behrouz Biryani,Chinese,Pune,4,92,1102.0,"Thali was wholesome and filling, loved the variety of dishes included",Positive
ZR-1365,Barbeque Nation,Continental,Bangalore,4,28,507.0,"Ordered for office lunch, entire team loved it, will order again",Positive
